lib,target,optlag,Optlag_rho,Dist
146,16631,-2,0.575344164831238,13105.6919358962
177672,146,-1,0.459822199835851,4587.76493934564
150,1335,0,0.414101551710059,2937.81285503684
150,1345,-9,0.420186699663821,910.820360871479
150,14677,-3,0.426033079191566,3232.25380157724
150,16282,-7,0.40866733760274,6654.46969184749
150,16478,-6,0.401467449064562,7696.80072385649
150,16573,-7,0.421799087025376,11520.9083560404
1541,153,-6,0.409325485584734,9338.85769456879
157,154,0,0.44492726549084,629.13246815889
170,154,-6,0.485540976671165,3016.21812470414
171,154,-8,0.488475436411093,3114.59824242976
809,154,-9,0.506245249236815,13902.4169217809
841,154,-8,0.41590044666791,13076.3859197774
1335,154,-8,0.4798979304154,3000.95305364643
154,1340,-1,0.45479993229934,2961.81367999026
154,1342,0,0.424820579237599,2943.00935321278
1409,154,-1,0.41638760670892,3513.42178005636
1482,154,0,0.419750317664697,3541.37578448562
1509,154,-1,0.486841453651997,4456.68248415524
1511,154,-9,0.524590504673543,4417.80986729516
1541,154,-1,0.505371789652233,2150.08239352853
1543,154,0,0.437261413539551,312.566820806137
1548,154,-9,0.55813929609218,498.019019912716
154,1567,-2,0.4323609860997,6920.6052970698
1582,154,-5,0.444331935563372,1198.52093727294
154,1650,-4,0.453455307061859,12639.9687521104
154,1660,0,0.510081338706639,13103.5033509393
1662,154,-9,0.478757708201369,4560.5928516274
154,1693,-2,0.498868009001071,12094.8084303847
154,14957,-2,0.416681889138391,4960.31996369838
154,15062,0,0.416923019039129,5712.20829718164
15458,154,-9,0.517832891729678,3556.93155197578
154,15552,-3,0.416107363239849,4480.57116207208
15639,154,-8,0.556749622678268,4299.03423892118
15672,154,-4,0.505629736441192,4541.50833511977
154,15751,-9,0.572153661801435,4586.05290465133
15806,154,-7,0.407269320866214,2616.81198613218
15811,154,-8,0.492611502326545,4332.5147499832
154,16011,-8,0.528530182074819,1721.00625233668
16234,154,0,0.443365335947798,3483.67754390612
16389,154,-2,0.464779516935191,4375.91166447585
154,16605,0,0.460941871325939,12601.7930026031
157,1296,-9,0.540857032119955,4926.09327194618
1322,157,-8,0.440162928731513,3883.32894226393
157,1340,-8,0.458404082903762,3588.42648201185
157,1409,0,0.410256483939704,4023.98945661291
1468,157,-2,0.467903842224918,2675.90915579704
157,1507,-9,0.509491102030376,4304.47271055989
157,1509,0,0.52348597226788,4595.8657527393
157,1511,0,0.52266235273931,4544.53099239184
157,1644,-9,0.470265765956144,3188.65265138015
157,1650,-8,0.433290650134688,12348.9378948241
157,1651,-6,0.408052964695511,3397.9502365755
157,1660,0,0.570472024042083,12773.9048920352
1662,157,0,0.411756571733347,3980.89315322854
157,1690,-1,0.516594152387711,11639.0198953674
9213,157,-7,0.414638517244919,13241.7411992108
13545,157,-9,0.409959721976676,5932.52132617715
14723,157,-2,0.439471622195312,5240.98117365359
157,15176,-6,0.565820385999952,2980.15386466346
157,15380,-8,0.41657360640204,2648.40536430794
157,15552,0,0.43259352392552,4685.57750918212
157,15638,0,0.418928163043607,4518.44060667338
157,15650,0,0.552677340143363,4382.16935663006
157,15672,0,0.566141415475535,4669.66138546469
157,15811,-8,0.555654711032113,4346.26405870565
157,16011,-5,0.58881816075679,1094.23902451738
157,16311,-9,0.520134227441688,3438.69646435684
157,16410,-5,0.542882922931676,3994.66131266043
157,16415,-5,0.466680843770325,4032.88890703005
157,16471,0,0.42582224265718,12238.7834200904
157,16566,-1,0.490693990689471,11735.4302137278
157,16605,-1,0.429489659896356,12212.4116869796
161,951,-9,0.428757416767209,8515.48947143056
161,1335,0,0.459123436032872,4091.47380626574
161,1342,0,0.437643454394224,4009.48915974648
161,1345,-9,0.53055319863315,5190.89210470874
161,1494,0,0.60539158664999,2388.81129384061
161,1495,0,0.493979203971259,2384.30105779084
161,1582,0,0.468210965529968,161.461958919662
161,1643,-4,0.596649725743382,12499.5045995256
161,1644,-8,0.467729650897468,2876.37903393833
161,1657,-3,0.421917118130268,3194.72316830388
161,1662,0,0.421825687815062,3318.7138216193
1669,161,-1,0.471244151603072,11772.9548492394
161,1693,-1,0.61639674584674,11859.899367541
161,14723,-6,0.423369329862341,5265.83257432645
161,14777,-2,0.401866912884256,5479.56803527195
161,15176,0,0.579327711013233,3685.25276327317
161,15380,0,0.600038979540451,3057.95088994406
161,15883,-6,0.462466767634033,983.486970320117
15926,161,-2,0.402884723341517,121.745307121396
